Source,CH1,CH2
Second,Volt,Volt
 0.00080000000,3.00000,2.10000
 0.00081999994,3.00000,2.12000
 0.00084000000,3.20000,2.08000
 0.00086000000,3.20000,2.12000
 0.00088000000,3.00000,2.10000
 0.00090000000,3.20000,2.12000
 0.00091999994,3.20000,2.12000
 0.00094000000,3.20000,2.12000
 0.00096000000,3.20000,2.10000
 0.00098000000,3.20000,2.12000
 0.00099999994,3.20000,2.12000
 0.00101999994,3.00000,2.12000
 0.00104000000,3.00000,2.12000
 0.00105999988,3.20000,2.12000
 0.00108000000,3.20000,2.10000
 0.00110000000,3.20000,2.10000
 0.00112000000,3.20000,2.12000
 0.00114000000,3.20000,2.10000
 0.00116000000,3.40000,2.10000
 0.00118000000,3.20000,2.08000
 0.00120000000,3.20000,2.08000
 0.00122000000,3.20000,2.12000
 0.00124000000,3.40000,2.12000
 0.00125999988,3.20000,2.12000
 0.00128000000,3.20000,2.08000
 0.00130000000,3.40000,2.08000
 0.00131999988,3.40000,2.08000
 0.00134000000,3.20000,2.10000
 0.00136000000,3.40000,2.14000
 0.00137999988,3.20000,2.12000
 0.00140000000,3.40000,2.08000
 0.00142000000,3.40000,2.10000
 0.00144000000,3.40000,2.06000
 0.00146000000,3.60000,2.10000
 0.00148000000,3.40000,2.08000
 0.00150000000,3.40000,2.10000
 0.00151999988,3.60000,2.16000
 0.00154000000,3.20000,2.08000
 0.00156000000,3.60000,2.08000
 0.00157999988,3.60000,2.10000
 0.00160000000,3.40000,2.12000
 0.00162000000,3.80000,2.08000
 0.00163999988,3.60000,2.14000
 0.00166000000,3.60000,2.10000
 0.00168000000,3.80000,2.10000
 0.00169999988,3.60000,2.12000
 0.00172000000,3.80000,2.06000
 0.00174000000,3.60000,2.16000
 0.00176000000,3.80000,2.08000
 0.00177999988,3.60000,2.14000
 0.00180000000,3.80000,2.10000
 0.00182000000,3.80000,2.10000
 0.00183999988,3.80000,2.12000
 0.00186000000,3.80000,2.10000
 0.00188000000,4.00000,2.08000
 0.00189999988,3.80000,2.10000
 0.00192000000,4.20000,2.12000
 0.00194000000,3.80000,2.08000
 0.00196000000,4.20000,2.12000
 0.00198000000,3.80000,2.14000
 0.00199999984,3.80000,2.08000
 0.00202000000,3.80000,2.10000
 0.00204000000,4.00000,2.12000
 0.00205999984,4.00000,2.10000
 0.00208000000,4.20000,2.08000
 0.00210000000,4.00000,2.10000
 0.00211999984,4.20000,2.10000
 0.00214000000,3.80000,2.08000
 0.00215999984,4.20000,2.12000
 0.00217999984,3.80000,2.10000
 0.00220000000,4.20000,2.12000
 0.00221999984,4.00000,2.10000
 0.00224000000,4.20000,2.12000
 0.00226000000,4.20000,2.12000
 0.00227999984,4.40000,2.14000
 0.00230000000,4.00000,2.10000
 0.00232000000,4.40000,2.12000
 0.00233999984,4.20000,2.10000
 0.00236000000,4.40000,2.16000
 0.00238000000,4.40000,2.18000
 0.00239999984,4.20000,2.12000
 0.00242000000,4.40000,2.12000
 0.00244000000,4.40000,2.14000
 0.00245999984,4.40000,2.12000
 0.00248000000,4.40000,2.12000
 0.00250000000,4.40000,2.16000
 0.00251999984,4.40000,2.12000
 0.00254000000,4.20000,2.12000
 0.00256000000,4.60000,2.12000
 0.00257999984,4.60000,2.12000
 0.00260000000,4.60000,2.10000
 0.00262000000,4.60000,2.14000
 0.00264000000,4.60000,2.08000
 0.00266000000,4.40000,2.12000
 0.00268000000,4.60000,2.10000
 0.00269999969,4.60000,2.10000
 0.00272000000,4.60000,2.12000
 0.00274000000,4.60000,2.10000
 0.00275999969,4.80000,2.10000
 0.00278000000,4.60000,2.12000
